iban,bank,name,ammount
ES8975897699634419288923,CecaBank,Máximo Amado Río Escrivá,8147
ES4917122734350105424731,Cooperativo,Rodrigo Camilo Torrijos Lucas,3204
ES7494988011597778252045,IberCaja,Yésica Peral Company,1839
ES3910683935493677852411,Santander,Belén Galván Carballo,2675
ES8656804418665138397983,CecaBank,Rosario Galindo Pulido,1344
ES4947498123911974827908,Santander,Fausto Uribe-Jaume,5405
ES3734537975066011206247,Kutxa,Cecilia Hoyos Alemán,5289
ES7940835974942148885032,ING,Fabiana Nevado Agudo,5067
ES2619312185929645806719,Sabadell,Bernabé Erasmo Lladó Pedro,8745
ES3738575627868851196562,Bankinter,Nadia González Castrillo,7772
ES7728291688126116109915,Bankinter,Emma Canales Gallardo,8614
ES4161284799899808614593,Bankinter,Roberto Fajardo Machado,3331
ES5830988295828679006236,Kutxa,Federico Campillo Galán,4427
ES1868717577379840144605,CaixaBank,Santos Badía Ayala,7291
ES4249981240174048722194,CecaBank,Hermenegildo Ferrero Santana,5256
ES5528423236882984930267,Santander,Jose Francisco Alejandro Leiva Barrena,8011
ES0892453762337238182167,Sabadell,Francisco Riera Aguilar,6265
ES6610464595745768787342,Deutsche Bank,Lilia Marqués Bolaños,9722
ES7823342610570610674049,CecaBank,Encarnita del Sandoval,2347
ES3157958133960039883556,ING,Kike Calzada Ropero,8518
ES6712519388781154892631,CecaBank,Soraya Jover Ribera,374
ES9517578130530707218179,BancaMarch,Diana Suárez Amo,5220
ES5521019091107588682380,CaixaBank,Albina de Cerdán,7311
ES7955204871079703027074,ING,Luís Mate Giralt,6878
ES0797995185179185249263,CaixaBank,Julio Medina-Viana,1668
ES8612443942557491034363,Santander,Jordán Serna Rodríguez,1193
ES9353132796483194533353,IberCaja,Bernabé Ibañez Moll,1483
ES9228533879463871375037,Cajamar,Lorenza Ribas Cáceres,8420
ES8742570126368398859360,Santander,Felix Coca Blanch,1724
ES2537171314315158278395,Santander,Ana Espinosa Mármol,7334
ES1616930665541991370624,Sabadell,Elisa del Niño,3476
ES3303519956528142096533,BancaMarch,Noé del Tena,8597
ES5784801661925706704269,Cajamar,Kike Ochoa Zorrilla,6130
ES8059185102943573705074,BBVA,Efraín Elpidio Casals Macías,8508
ES9801189741390279156569,Kutxa,Serafina Bayona Quevedo,1766
ES9133876069868157783483,Santander,Silvio Hilario Giralt Barros,3571
ES8289008040315345568378,IberCaja,Marisa Casals-Larrea,2422
ES5750728449428567937577,BancaMarch,Manuelita Jover Sans,4024
ES1179356296651518043707,ING,Ramona Vargas Tur,3133
ES7058898487048188604332,Sabadell,Itziar Perales,6630
ES7225298023337044352929,IberCaja,Remedios Camino Catalán,1109
ES5778212943196179417984,CecaBank,Cristian Piña Rodriguez,3906
ES8158753939694490345414,Santander,Primitivo Echeverría Tamayo,3589
ES4182251622383616058064,Cooperativo,Sigfrido Nadal-Alberola,4030
ES5200670548057909105756,BBVA,Sancho Palacio,1309
ES4223241679034092998517,Bankinter,Luis Peñalver Mateu,1435
ES7175660930991609363438,Deutsche Bank,Águeda del Ballesteros,1972
ES7956082633671475493675,Kutxa,Cayetana de Tovar,6950
ES4564174590241359787921,ING,Luisa Morillo Navas,7115
ES6650382322646005774552,Bankinter,Petrona Melero Ledesma,2771
ES2652093823574204095480,Santander,Juana Rebollo-Arranz,5033
ES9016966102827844265034,BBVA,Socorro Cuesta Carvajal,9523
ES1467646542140152900518,Bankinter,Bruno Armas Uriarte,9174
ES7874289881654430391756,IberCaja,Lucas García Cámara,8282
ES9745013632588626272451,CaixaBank,Sebastián Cañete,6341
ES0724546530927445381366,ING,Sandra Morales,6753
ES5226326654135846938044,BancaMarch,Chus Fuster Vizcaíno,4029
ES7606324981791986206796,Sabadell,Lorenzo Estévez Villanueva,6298
ES9418755644346978379031,CecaBank,Baldomero Manzanares,9845
ES2501522391107748622278,Santander,Mario Rosa Coloma,4716
ES9371932168225282211507,Deutsche Bank,José Ángel Heriberto Abad Esparza,736
ES1883409412143985018751,CaixaBank,Chucho Coronado,6013
ES1144149343104891599403,Kutxa,Jacobo del Bermudez,1787
ES2848381008232020895137,Deutsche Bank,Virgilio de Goicoechea,705
ES6221659910758892360905,Deutsche Bank,Cipriano Cirino Alcolea Roldán,1547
ES2009526641424179963246,BBVA,Joaquín Ferreras Cuesta,6109
ES6689879031624446338887,CecaBank,Tomasa Áurea Llorens Busquets,5836
ES4582779995439888552250,Cajamar,Dani Luís Calatayud Boix,5256
ES2570893272730469703196,CaixaBank,Paco Llopis-Álvaro,7099
ES6926092845603364666645,CaixaBank,Alejandro del Guerrero,1469
ES0608697181256414698511,Cajamar,Montserrat Ballester Casas,481
ES3047302083862790365360,BBVA,Jose Miguel Clímaco Goñi Valdés,6691
ES3301539750912360705738,Santander,Sofía Báez Alarcón,9472
ES9153846641770252700900,ING,Felicia Chaparro Quevedo,2280
ES4548694300314741678312,IberCaja,Piedad del Moya,1012
ES3356754901489201041238,Kutxa,Alberto Torrijos Álamo,2407
ES4909622375856694654633,Sabadell,Jordana del Cabanillas,5940
ES8571483557914249683795,CecaBank,Cristina Felicia Reyes Fonseca,2687
ES1000871138765013467772,IberCaja,Luciana Garmendia,9838
ES5113734366366006367697,IberCaja,Herminio del Alba,1289
ES4846848513875178930038,Kutxa,Sosimo Iñiguez Arcos,5823
ES8974120528544043084421,IberCaja,Iris de Portero,584
ES9148099676560304453378,IberCaja,Luz Coello Diez,7292
ES6340281852724219868786,Deutsche Bank,Apolinar Poza Cañellas,4345
ES1995645856560998045103,CecaBank,Santos Guerra Toro,1802
ES6578005966647829732330,Bankinter,Natanael de Corral,1931
ES4017254722165470076391,CecaBank,Plinio Haro Castañeda,5353
ES6184167496438448076480,ING,Estela Brígida Sierra Benet,4364
ES7955198935565759660470,Sabadell,Tere Herrera Menéndez,5523
ES1396367046912999984454,CecaBank,Encarnación Villar Rojas,4795
ES2117071448238406805917,IberCaja,Adoración Gutierrez Sánchez,9622
ES3868028769719769766622,Kutxa,Julieta del Arnal,4267
ES2607702151151624196119,CaixaBank,Remedios Rodriguez-Luque,805
ES7788811909924244517456,Bankinter,Marcial Coronado Fuster,4809
ES7900447151602354949514,IberCaja,Daniela Calderón Corral,5549
ES9771636977596169616674,Santander,Marcio Sebastián Mate,6497
ES1029808628645112477137,Deutsche Bank,Delfina Mateo Blanch,7058
ES7143721803382625396955,Cooperativo,Manola Luisina Orozco Coll,6223
ES4871979143361243389756,ING,Marciano Solana Salvà,1663
ES2571588968906402841108,CaixaBank,Débora Sarita Cepeda Pujol,3606
ES3382430758762862006268,Cooperativo,Desiderio Rivas Canals,3067
ES1243067741728153612432,Kutxa,Amor Solé Vidal,407
ES6260297504754689589179,CecaBank,Galo Ledesma Hernandez,1948
ES8642233048190075409380,Bankinter,Sabas Porta Almazán,2148
ES5586848771826054041198,CecaBank,Calixta Cañete Artigas,9442
ES4978486962296283979670,Santander,Nieves Mayo Bartolomé,3752
ES4262714999384085885619,BancaMarch,Toribio Quirós,9178
ES7355620744211662085442,Kutxa,Porfirio del Botella,7861
ES7685654036957055453806,BBVA,Leyre Ferrán Roldan,3280
ES8348323983291165481440,Cooperativo,Inés Vilma Jiménez Navarrete,9958
ES3288509054210267916324,Sabadell,Calixto Soler Piñol,6298
ES3685297346854727507185,Kutxa,Hortensia Velasco,6894
ES9539893073695103317832,Kutxa,Noelia Criado Arce,8811
ES7930798835509971309112,Sabadell,Lara Talavera-Múgica,4752
ES7127475167320583097522,IberCaja,Elisa Yuste Infante,5057
ES1312321793844015406537,CaixaBank,Gaspar Anaya,3948
ES8503395332764079157288,BBVA,Lourdes de Saura,7681
ES4809858704735124872125,Sabadell,Estela Valbuena Pi,892
ES6466122069798843220409,ING,Cristian Lino Soler Castell,4341
ES5383641859003200227014,Deutsche Bank,Ovidio Ureña Barrera,3847
ES8906216388131253114038,BBVA,Valerio Palomares Pou,9022
ES4473743707618684718473,Bankinter,Guillermo Palmer-Carranza,4222
ES7221342761913301024915,Santander,Ramiro Pizarro,2189
ES8286117068822230775187,BancaMarch,Aurora Ugarte,1144
ES1981891645529810043520,ING,Isidora Paniagua Aguilar,3016
ES8864428160974447200335,Santander,Paulino Godoy Adán,3169
ES3797155723207751893871,Sabadell,Graciana del Cisneros,8527
ES9586386574710028929946,BBVA,Candelaria Matas-Castilla,7915
ES9688611489808310139354,BBVA,Borja Acero-Alemán,4565
ES0244114755053751769481,BancaMarch,Ester Salas Boix,2354
ES7100063446019115323034,BancaMarch,Cayetano Alcázar Prats,405
ES7126393184003461982770,Sabadell,Alba Duque Agustí,4317
ES5910753247425357420214,Cooperativo,Roldán Lara Pi,2622
ES9866195088901459407892,Cooperativo,Saturnina Santamaria Gelabert,4609
ES6440093807217727403432,Deutsche Bank,Ildefonso Exposito-Carrión,5952
ES1924188698230458977814,Cajamar,Abril Maricela Fabra Marqués,8637
ES8782741337819657883807,Santander,Buenaventura Atienza Belmonte,4523
ES2579182074324520886309,CecaBank,Miguel Ángel Morillo Lasa,7024
ES2457816021027752801152,Cooperativo,Graciano Teodosio Menendez Novoa,4032
ES0529391599202932016131,ING,Carmen Barco-Conde,4144
ES4489765556301379332118,Bankinter,Leocadio Blázquez Colom,1711
ES3976657592468334774670,Santander,Germán Hernández Escamilla,9305
ES0828203874209139772644,CecaBank,Guadalupe Arroyo Belda,9127
ES8845278138917883609382,Santander,Natalio Abril Uriarte,3867
ES1964495095407134492702,Deutsche Bank,Martín Oller Serna,8032
ES7049250070475859878879,BBVA,Lola de Barragán,8539
ES8475324451280294548152,IberCaja,Amaya Gutierrez Vaquero,7869
ES3874517719110352249025,Santander,Ángela Maza Torres,6497
ES7325470071934299521034,Bankinter,Dorita Planas Nicolau,2120
ES5636184596311802796852,ING,Ascensión Laura Criado Carvajal,2849
ES8789749540981628319899,CaixaBank,Amancio Sales-Quevedo,7095
ES6349344949744071678346,Santander,Quique Batalla Andrés,3289
ES0831427924728494220406,Cajamar,Benito Tello Uría,1350
ES3582255754383741942842,Kutxa,Ligia Guardia Castell,4941
ES2529171377841582024107,CecaBank,Raúl Pepe Arcos Benavent,610
ES6419544210411806892485,BancaMarch,Felipe Montesinos Tomas,1869
ES7048163657264907449295,BBVA,María Carmen Ramos Gálvez,129
ES7016567919375225347233,Sabadell,Calixta Inés Aranda Puente,6103
ES9157168660678920432829,CecaBank,Rufino Alcaraz Roma,4338
ES8900697271214371980804,Bankinter,Chelo Heredia Dalmau,3639
ES9492709160966203895976,Sabadell,Alejandro Isern Calvo,1797
ES1506518472969321027191,IberCaja,Jeremías Álamo Iriarte,4558
ES9597042216039299269841,Deutsche Bank,Nando Amo Marcos,9475
ES6515904964442699984997,Bankinter,Paola Morell-Elorza,6289
ES7737974326422422165356,Bankinter,Primitiva Verónica Hoz Vázquez,2698
ES4304030897361259728145,ING,Alejo del Nieto,8483
ES3012176889604768054248,Deutsche Bank,Baudelio del Alcántara,4125
ES8261979149222388886215,CaixaBank,Goyo Palomares,4927
ES4592099132208246281407,Deutsche Bank,Benigno Nadal Porcel,8269
ES7444319147060168144390,BBVA,Federico Armengol Navarro,4578
ES0627749086450764085761,Sabadell,Alex Boada Paniagua,171
ES2165942774818594206575,Santander,Severo Cifuentes,203
ES9395920551589101910966,IberCaja,Mayte Estevez Piña,6795
ES3636604991625855982650,CecaBank,Abel Dueñas Manjón,3637
ES8147479796878666548186,BancaMarch,Ovidio Tapia Fiol,7121
ES2554393291029498850780,Santander,Nayara Bou Narváez,158
ES7357003813818583037724,BBVA,Isaura Sureda Barbero,7550
ES0808457734422908757897,IberCaja,Geraldo Salgado Casares,3527
ES0806488625994085485737,Sabadell,Juan Antonio Agustín Cervantes,1665
ES4554434150801914873532,Kutxa,Lilia Juan Téllez,8044
ES3167491416243803391209,BBVA,Dionisio Castañeda-Cabeza,3670
ES1654204035653742304832,Bankinter,Jenaro Casanova Pelayo,7128
ES7016532752715480367425,Sabadell,Milagros Barreda Cazorla,1385
ES4798827398141193613876,ING,Montserrat Batlle Heras,5699
ES2251618670246002741225,CaixaBank,María Prada-Castellanos,954
ES0983182456661434758192,Sabadell,Luisa del Matas,4534
ES0997121936595359967037,Sabadell,Arcelia Sobrino,376
ES6687149095945116211123,CaixaBank,René Coronado Rocha,6133
ES3587857525934935680849,Bankinter,Corona Echeverría Heredia,6268
ES2932375635615659987575,Deutsche Bank,Carmelo del Vilar,680
ES2888077313261254542815,BancaMarch,Elías Portillo Morante,1161
ES9139709971650208845101,CecaBank,Jordana Zorrilla Romero,3839
ES9246431551942151940973,Deutsche Bank,Ruperta Antúnez Enríquez,2715
ES7037876781650815466339,Sabadell,Perlita Prieto Cuervo,907
ES3865549966941172829659,Kutxa,Venceslás Marquez Galvez,1690
ES3583958461181144803061,CaixaBank,Consuelo Palomo Costa,2547
ES2255042187889368293207,BBVA,Rolando Amo Yuste,1337
ES5035681458222331452395,Kutxa,Matilde Mariscal Carnero,8774
ES7287367859244062304988,IberCaja,Feliciana Menéndez Rosa,1028
ES8411448492590267659597,IberCaja,Pablo Prat Cánovas,8104
ES8251191218367057533473,Kutxa,Lisandro Tejada Juliá,9763
ES1119707657058106353881,ING,Angelina Iglesia Páez,6967
ES6386626237120880752917,Sabadell,Emilia Ana Belén Manzano Solís,8789
ES0988737656314665283976,CecaBank,Flor Pagès,3356
ES7921438406328247753117,Sabadell,Moisés de Gámez,5272
ES7278726104494084757118,ING,Rogelio Casal Tudela,8322
ES6554072001652049883429,Kutxa,Agustina Iñiguez Sedano,4997
ES0455816170473489136277,Deutsche Bank,Graciela Ramis Viña,3351
ES5681035703046080764021,Cooperativo,Concha Manuel Álvarez,5287
ES5888203550796198957963,Bankinter,Paola Araceli Sacristán Lago,295
ES8017811429736865565961,Santander,Amaro Arjona Bermejo,3100
ES4912404455244785721401,Cajamar,Sarita Gálvez Lerma,5490
ES0635225022451201035331,BBVA,Tito Chaparro Girón,7306
ES4935584821078057708651,Bankinter,Clara Gaya Mas,9610
ES1352561091399389300971,BancaMarch,Anabel Susanita Quintero Almeida,1101
ES2466692898465341169399,Deutsche Bank,Amando Benet Hoz,2859
ES9657284230092465414201,CecaBank,Atilio de Estrada,5591
ES0280790055229997459374,Cooperativo,Bautista de Boada,2356
ES1570415001267776038953,Santander,Ibán Vives-Arellano,6235
ES0639527460194072563248,ING,Macaria del Mínguez,1130
ES6281140341064424102744,BBVA,Florencio Cañizares-Ferrando,8698
ES3062385319836895154867,Deutsche Bank,Benito Manzano Varela,892
ES9791586601221556767449,Cajamar,Micaela Silva Villegas,7840
ES6147158200268568087430,Kutxa,Marcia Codina,9885
ES6082064747374251588222,Cooperativo,Pastor Aznar Collado,7179
ES6881584602600708454509,Kutxa,Amador Nuñez Duque,5586
ES7714523093525649519032,Bankinter,Luisa Maestre-Arrieta,7536
ES8284615730942920637587,Kutxa,Ágata Pazos,2258
ES5536555234080348639228,Santander,Amor Porta Luz,6571
ES7489096245840565032039,Kutxa,Roxana Ureña Figueras,4458
ES3967964257218989980875,BancaMarch,Rogelio Gámez-Vallés,2801
ES1496211297375919490850,Bankinter,Asunción Arribas Soler,737
ES6585515048280392794163,CecaBank,Rosalía Mora-Blanca,5655
ES4934136431680676674165,CecaBank,Belen Amor Pera,4454
ES6989498498906712951014,Sabadell,Juanita Serra Izquierdo,322
ES2041078269579268234206,Deutsche Bank,Alfredo Camacho Gracia,2045
ES2528016846850346902501,ING,Gracia Piñeiro Madrid,4011
ES9049526700997249797625,Deutsche Bank,Lupita Huertas Coloma,1553
ES9249433946990270085798,BBVA,Adalberto de Poza,4162
ES7672368982025384634525,CecaBank,Teobaldo Delgado-Torrijos,3742
ES1992200832483405231500,BancaMarch,Rómulo Morante Rius,7530
ES3432857713385595825652,Deutsche Bank,Elena Corral Luna,8601
ES4495225843585622534837,Bankinter,Aurelio Alejo Juárez Expósito,4496
ES5370749636689288015149,Deutsche Bank,Amaya Domingo Tomas,208
ES0711998616760823790243,CecaBank,Jose Ignacio Clemente Vilalta,598
ES6182567568845110876786,Cooperativo,Édgar Malo Hernandez,858
ES4330679031064119743425,Sabadell,Eliana Rosenda Sacristán Nieto,762
ES4445973799186122262129,Cooperativo,Ramiro Cámara,898
ES7550925065199646591237,CaixaBank,Reynaldo Montalbán Borrell,2798
ES9123708014201533916237,Cajamar,Primitiva de Rocamora,8883
ES8787107389062363102560,Kutxa,Aureliano Mendoza Delgado,5691
ES7714927084950114710235,Kutxa,Carmen Somoza Castañeda,6653
ES2123616497558821404698,Cooperativo,Albino Aller Salas,6166
ES1422549313708313426229,Santander,Roberta Adelaida Nevado Bayón,6770
ES3739690721744015686552,Cooperativo,Nicodemo Quero Sastre,7404
ES6611662635636820603560,Cooperativo,Lupe Río Cabezas,5752
ES4247673673707753764725,Cajamar,Rosaura Ramos Acero,285
ES5365256530530644386618,Cooperativo,Brunilda Maricruz Pareja Nogueira,6733
ES4139960721146331634235,IberCaja,Glauco Roldán Barberá,545
ES7204049573188101494417,Kutxa,Anastasia Nogueira Salinas,7020
ES1220756649636530688402,BBVA,Petrona Inés Conde Armengol,2881
ES0630945314100752907139,CecaBank,Carmen de Amorós,1865
ES7554200970419434492886,ING,Mohamed Geraldo Arias Melero,5998
ES0828389564191133978719,Santander,Hilario Domínguez,7730
ES5479097415282589762808,Bankinter,Adora Pomares Becerra,8811
ES4913877166268798979963,ING,Estefanía Valle Guerra,3248
ES8826902393950886902914,BBVA,Consuela Rios Sanjuan,2715
ES3164711819445427485184,Santander,Leonel Barceló Puerta,4694
ES2092117809052506153428,BBVA,Eladio Llorens-Alcolea,636
ES4398520984872534406292,Sabadell,Julie Cabanillas Enríquez,6853
ES6871767436123731230598,Sabadell,Donato Ferrández Robles,6268
ES3953574125217462383826,Santander,José Mari Verdugo,5870
ES6881730146239152521014,Kutxa,Edelmira Lobato Montoya,3975
ES0448292461229943154578,IberCaja,Amílcar Mario Morell Ramírez,6977
ES8743479723302187261494,CecaBank,Roxana Morera Fiol,6052
ES9045163633392798812064,Bankinter,Clemente Serna Sastre,1366
ES8826123629470714084512,ING,Rodrigo Rius-Laguna,5179
ES4047169967087107781872,BBVA,Adoración Barceló Goñi,624
ES2487422405559272168077,BancaMarch,Chelo Andres Moreno,8211
ES3258120740839202918070,ING,Baltasar del Olivé,3252
ES2474729616584955089494,BBVA,Alondra Diéguez Bertrán,9428
ES5426312762906256374904,Cajamar,Severiano Infante-Toledo,1403
ES3757231941603929016770,ING,Adela Ferrero Cuenca,2896
ES3876255968132692111868,CaixaBank,Íñigo Arregui Ripoll,7496
ES7765436506062858018783,CaixaBank,Lina del Cano,7569
ES3900999337622168718579,BancaMarch,Elodia Espejo-Cánovas,9658
ES1644284749497076909150,BancaMarch,Natanael Carro Cifuentes,1467
ES9630735899745935644478,ING,Gala Otilia Rodrigo Serna,3533
ES2143655364173239664664,CecaBank,Domingo Tejada Portillo,645
ES8259383731154212276682,Cooperativo,José Luis Núñez Salamanca,6791
ES2268769831702309391353,BBVA,Benito Rómulo Perera Andreu,357
ES2596159042316080622842,Cajamar,Eleuterio Verdugo Galindo,8559
ES4919483082933820900070,Kutxa,Fulgencio Martin Palomino,1350
ES2304433807734900923210,ING,Jonatan Dalmau,5011
ES5088184739129151705157,CecaBank,Eric Palma Arnaiz,7660
ES9321429080832573333613,Cajamar,Pacífica Borrego-Ripoll,4671
ES1837047135473566141251,IberCaja,Jeremías Manuel,3452
ES8710206789927051249436,CaixaBank,Fortunato Arranz Gracia,390
ES0426134804099354676845,Bankinter,Narciso Sabater Solís,9249
ES8066591715364949294331,Cajamar,Zaida Losada Aguilar,2095
ES5230836612855283839853,Deutsche Bank,Ámbar Valero,6608
ES3695230402762438430432,Sabadell,Vidal Baños Anguita,2789
ES4148678557714395281756,Kutxa,Apolonia Tomas-Zamora,8601
ES9713901464762621442337,Kutxa,Clemente Roselló Cantero,998
ES1064332409242244437572,ING,Humberto Solsona Bonilla,3827
ES2086694535184077174303,Deutsche Bank,Severiano Blanes Amador,9627
ES1870537652713791547987,BBVA,María Cristina de Vargas,3447
ES3627711011067481109113,BancaMarch,Marta Dueñas Falcó,8268
ES5580926340652117300473,CecaBank,Lucila Barbero Benítez,7127
ES7224182501780442054681,ING,Ovidio Luján Fajardo,2666
ES3183547589742937498778,Cajamar,Lucas Ignacio Casanova Navarrete,239
ES2001465975259644932485,Deutsche Bank,Blas Hidalgo Girona,9174
ES2880804789164403110509,CaixaBank,Arturo Parra Iborra,3640
ES3627014885550178593228,IberCaja,Vicente Zabala-Benitez,9868
ES1345477652401569101482,IberCaja,Palmira Franco,6082
ES2638374908938356287324,Deutsche Bank,Carmelo Larrea Blanch,6178
ES2306123728354532875130,BancaMarch,Jose Francisco Franch Bernal,3708
ES1253884673359575867516,Sabadell,Beatriz María Pilar Acosta Manuel,639
ES0535894632652712250448,Sabadell,Roldán Pedraza Lasa,1793
ES0694501633191661775147,Bankinter,María José Padilla Vara,1743
ES9525068355801024572947,Cooperativo,Domingo Cortes-Frías,6868
ES5436269668156918176039,Cooperativo,Paulina Sanabria Molins,7548
ES3059478184790034677598,CaixaBank,Celestino Abril Machado,3887
ES2788263186114805346149,CecaBank,Martirio Pujol,6754
ES6277262306727105810118,CaixaBank,Agapito Muro Estévez,4612
ES8697886187625412001657,Sabadell,Dionisio Montenegro Barranco,9196
ES1193447523003829301678,CecaBank,Santiago Juan Bautista España Pinilla,1828
ES6228144918599144673372,Bankinter,Bartolomé del Egea,6505
ES4397358849995034153095,Deutsche Bank,Clarisa Rosalva Garrido Alberdi,1861
ES9624047695595169844165,CaixaBank,Paulino Tello Pablo,5447
ES4075336662759647478087,BancaMarch,Marcos Olegario Madrigal Coca,1707
ES5253091854341444096942,Cajamar,Verónica Tapia-Carrera,2989
ES8155609769873593962506,Kutxa,Lucas Alemán Pinedo,7077
ES7749047700604236441053,Cooperativo,Isidoro Ariza Manuel,1605
ES4183714896465605109413,ING,Sabina Cuesta Amo,6916
ES4229400852292080000141,Cajamar,Ismael del Campoy,4585
ES4691423322073413210337,Bankinter,Lidia Riera,8959
ES5885117641001834455830,Deutsche Bank,Pascuala Carranza Balaguer,6599
ES8730172597595332784056,Bankinter,Josefa Cantón Reyes,8360
ES5459464298484620177701,ING,Ildefonso Vergara Cabo,8441
ES5602732969648791215787,Deutsche Bank,Dora Ángela Bayona Vazquez,3868
ES3375672953476267251436,Kutxa,Fátima Calderon Soria,8520
ES3860791623009031113319,CecaBank,Macario Arco Montes,3884
ES2211418730144030094576,Sabadell,Américo Gil Barros,8380
ES5682840618135751575596,Sabadell,Cristian Giner Guzman,2304
ES2442705972884221419308,IberCaja,Rosalinda Mateo-Gallo,9831
ES7635835249333356738894,CecaBank,Salomé Heredia-Pelayo,9159
ES4739360110051164303656,Deutsche Bank,Jose Luis Aguado Valderrama,889
ES8126687804639457232703,Cooperativo,Isidro Herrero Muro,1359
ES1553880145914331266683,Sabadell,Lisandro de Torrent,8958
ES1217535884583510136306,CecaBank,Águeda Tovar Ferrero,3074
ES8504343739643350646885,CecaBank,Encarna Company Pavón,299
ES9829272916488146044172,Sabadell,Florina Alegre Cisneros,8656
ES3909532816583850782533,ING,Lisandro Laguna Yuste,1217
ES3848816712384252934965,Deutsche Bank,Duilio del Báez,4723
ES4941431407973354577555,Sabadell,Teodosio Marco Vigil,3571
ES5098610282744777197551,Bankinter,Natividad Escamilla-Castellanos,8646
ES9580294303499057660942,Cooperativo,Ciríaco Julio César Ángel Galvez,4770
ES0709165654923997235318,Deutsche Bank,Trinidad Noguera-Ferrando,6506
ES4578314499814998231374,Cooperativo,Prudencio Vilalta Iniesta,7242
ES2941994021995422945074,Bankinter,Leocadio Bejarano Calderón,9524
ES5482582546235037949033,Santander,Brunilda Diez Ribas,1603
ES5273569401618597133096,CaixaBank,Blas Burgos Bejarano,4071
ES5981638355373946681805,CecaBank,Pánfilo Figuerola Luna,5212
ES5088984567536978197039,Kutxa,Celestina Falcó,4609
ES9239908476758338566091,Sabadell,Remigio José Ángel Verdugo Reina,6170
ES6836797750385071672551,BancaMarch,Georgina Bustos España,2596
ES9850593929997726543553,Cooperativo,Sarita Fernández Reguera,3549
ES4195045351590031146490,BancaMarch,Rodrigo Camilo Palomar Plaza,1490
ES7688946657769917583072,Sabadell,Ricardo Pastor-Alba,8218
ES3919316036141501393773,Santander,César González Galan,3092
ES1722978379057111112125,CaixaBank,Lola Baena Gascón,3470
ES5643157797446596100927,Bankinter,Hermenegildo Conesa Guzmán,4507
ES0720965608407407084927,Kutxa,Victor Manuel Morell,4929
ES3503448185306446463017,Bankinter,Quirino Salmerón,6655
ES9634873307182211729967,CaixaBank,Liliana Miguel Cueto,7952
ES4138504332273523599220,Deutsche Bank,Nélida María José Polo Ferrán,2678
ES2207106231854338124455,BancaMarch,Sancho del Zamorano,1981
ES0436146499594687893182,Kutxa,Martín Valerio Cepeda Cerdán,3844
ES9505425213767270940031,CaixaBank,Andrés Felipe del Torrents,8355
ES7611157964357813416212,BBVA,Ismael Modesto Nieto Luz,6457
ES4911034756239684512102,Sabadell,Ernesto Amaya Mateu,2937
ES7441564614543806414000,ING,Anacleto Vilar Bilbao,2206
ES9473678503399842663456,ING,Felipa Rosario Guardia Calvo,3362
ES5243068520534406419558,Kutxa,Gil Pagès Conde,4288
ES2552897275321342239131,Cajamar,Flor Hervia Sureda,9498
ES5541675920990575402837,CecaBank,Arcelia Pintor Higueras,9533
ES7319945019717581548341,IberCaja,Raimundo Pineda Santos,5715
ES2661113564700113120616,Cooperativo,Amado Vera Juan,2165
ES0850761715589616076663,Deutsche Bank,Teodora Aroa Duque Luque,2427
ES6674808726227739605836,BancaMarch,Felicidad Rincón Manrique,9201
ES6779461611173385991794,Kutxa,Tomasa Toro Chamorro,6566
ES2260491487156776085902,CecaBank,Consuela Quesada Moya,8974
ES1079011320990661065652,BBVA,Bartolomé Pellicer Córdoba,5079
ES6933128592612726422338,Deutsche Bank,Aníbal Verdú Llamas,3505
ES8899848265665877513600,BBVA,Lalo Calatayud-Solé,6113
ES7164543421321995689275,Cajamar,Paula Reyes,2188
ES9569922149911422020657,BBVA,María Alberola Taboada,1326
ES1411586841519000981082,ING,Clímaco Hernández Pla,6004
ES4107463164880905947253,BancaMarch,Filomena Neira Somoza,9850
ES1934350520036695967382,CecaBank,Javiera Mesa Gordillo,8316
ES5284652535745937728596,CecaBank,María de Salmerón,2427
ES7891931312959848968965,ING,Azeneth Valentín,4320
ES5350139112227496089692,Kutxa,Pascuala Moraleda Falcó,2904
ES7520248496529025217944,BancaMarch,Jessica Gálvez Carretero,7926
ES9037487586940653269983,Santander,Gracia Bayona-Vallés,552
ES7400941186865416097395,Deutsche Bank,Zaida Cañas Puig,2246
ES0293442981842484484218,CaixaBank,Fernanda María Dolores Cantón Bejarano,8805
ES4495673816122094118255,Cooperativo,Serafina Farré,4904
ES4020471027375783916226,Sabadell,Alejandra Bustos Garcés,3239
ES3884954304906068205186,Cajamar,Ariadna Ayuso Tur,9175
ES7246714136518921379598,BancaMarch,Concepción Alberola Hoz,5836
ES1042087854688284261808,Deutsche Bank,Pastora del Bustos,9982
ES6270582289430218990963,Bankinter,Leyre Ferrán Jaén,8340
ES3704567463214134546563,Santander,Isidora de Cobos,5810
ES8685158105778878768410,Bankinter,Salud Gonzalez Alvarado,8494
ES9517855531678012813310,Santander,Aristides Ferrán Bermejo,3204
ES0249859818786453716358,Cajamar,Bárbara Silva Galiano,4931
ES8092431139850388878570,BancaMarch,Amando Alvarado-Jimenez,5867
ES0595284196820986313937,Santander,Celia Beltran Font,8388
ES0480566728685738599044,Sabadell,Ámbar Vargas,1028
ES3777390396631552802755,Sabadell,Ciriaco Manzanares,1358
ES5710042836077491535963,Bankinter,Sol Pérez,8535
