iban,bank,name,ammount
ES6909889093622117124665,CecaBank,Lilia Valdés Castro,1195
ES3896547241844883367870,IberCaja,Victor Manuel de Reyes,6592
ES9447603029077193113902,ING,Beatriz Batlle Montesinos,4111
ES0819964799839815915514,CaixaBank,Augusto Alex Roman Torres,9518
ES8514721711207836774968,Santander,Florencio Villena,6534
ES9655371067548389014834,Bankinter,Carlos León Bermejo,343
ES2619485694577885723294,Bankinter,Antonia del Guitart,2600
ES8679705537297408556221,CecaBank,Isaura Benito,2335
ES4966941175846848114095,CecaBank,Florentino Ochoa-Agustí,5892
ES2762023364646040194626,Cooperativo,Roldán Gregorio Carmona Cáceres,9171
ES3294363643851811952846,ING,Victor Manuel Zaragoza Castro,9771
ES0635941644077632868303,Cajamar,Alba Guillén Echeverría,324
ES0331600151219478246692,Santander,Che Fernández Sanz,9122
ES0871477951419126010782,IberCaja,Ambrosio Salvà Osorio,3376
ES5491914333987497810603,IberCaja,Estefanía del Santiago,1266
ES5489948015337388627385,BancaMarch,Victor Manuel Arribas-Almazán,2872
ES6801618951322704268879,Cooperativo,Bernardita Otero-Peña,8423
ES9545064064625170104297,BancaMarch,Esmeralda Cruz Larrañaga,8068
ES6508597725063363382667,Sabadell,Eli Abascal,4657
ES7036968037897112320630,BBVA,Valero Bilbao Echevarría,2979
ES3056383630049114958451,CecaBank,Jenny Gibert Silva,612
ES1116780979633947869947,ING,Ángela Quesada Santana,9737
ES5321117935650687990643,BancaMarch,Eusebio del Salgado,2836
ES9586612302233408311550,Santander,Mario Montoya Chico,3897
ES0770560174213118444328,BancaMarch,Alma de Hernandez,8279
ES6869514174216599179324,IberCaja,Atilio Valverde Tejedor,2889
ES1761647442841632794178,Santander,Fanny Ariza Alba,3576
ES3221967639403587318196,ING,Luisina Pedraza Fernandez,1297
ES3233626085162484511895,Santander,Reynaldo Leocadio Falcón Pinedo,8661
ES0911527281818996083921,Cajamar,Álvaro del Aliaga,6675
ES5375249415566732487036,IberCaja,Agapito Paz Cañas,7750
ES6096668701494480347842,Santander,Alejandra Lucena-Chacón,4003
ES7297361209037141834824,Cooperativo,Eloy Bas Lobato,2051
ES3457948305339181143695,Santander,Benigno Cobos Naranjo,7573
ES5778508893943160429518,BBVA,Micaela del Ordóñez,1205
ES5328616140331779817312,ING,Carmen Durán Rius,3481
ES8072743794951950264865,Cajamar,Carmelita Heras,5663
ES9513766862438568334683,Kutxa,Carmina Bauzà Palacios,9201
ES0214886403277642179687,Bankinter,Nilda de Estevez,2690
ES8730812660449167831268,BancaMarch,Anastasia Carlos Llamas,8768
ES1986375323729474695767,Cajamar,Mohamed Nieto Diéguez,1551
ES3153351937074837357648,IberCaja,Benigno Puente Vargas,752
ES1399498191949065306981,Sabadell,Visitación Pedrero,2634
ES7840719664866167921324,ING,Demetrio Carbajo Hierro,5432
ES5558514340797767182479,BancaMarch,Albino Saldaña Mancebo,1522
ES5677765523742949963448,BBVA,Danilo Félix Bellido Tejero,7932
ES4907681468499855512610,CecaBank,Benigno Jaén Riba,6074
ES3680748441285035191009,Sabadell,Édgar Paredes Bermúdez,8203
ES7425537665950835642065,Bankinter,Jose Antonio Benavides Abad,301
ES8314141943099595094881,ING,Arturo Tomás Téllez Blanca,4559
ES6455886656558558919637,Bankinter,Guadalupe Ayuso Berrocal,6851
ES5923930675561305782038,Kutxa,Amado Bello Linares,1695
ES8358660313818384162326,ING,Emiliana Otero-Romero,6830
ES1368772216295373691387,Santander,Quique Mateu Salmerón,1078
ES2017212151667162251699,CaixaBank,Mercedes Díaz,7105
ES5573277559201664841485,Cajamar,Paola Mateu-Lloret,166
ES7513963065895377260490,BBVA,Encarnación Vera Peláez,2189
ES0985347255294082604335,BBVA,Jesusa Lopez Almeida,7720
ES5644749957713456524463,IberCaja,Jose Castelló Donoso,2060
ES4681451811718424158246,Cajamar,Ezequiel Zamorano Parra,4496
ES6264582595982436201927,CecaBank,Bernardo Diego Quirós,9527
ES4018950784256661243151,Bankinter,Carmen Ojeda,6537
ES8875223447894392293593,CaixaBank,Américo Armengol,8541
ES8876272287443586584972,BBVA,Rufino Guzmán,7914
ES8656971487709775776790,ING,Reinaldo Pellicer Ballester,8076
ES7356807467413811828640,BBVA,Ignacio Barrena-Lorenzo,2040
ES5661738684397524653188,BancaMarch,Yaiza Blanco Alberdi,1754
ES7552277386193900544650,Kutxa,Augusto Alegre Hernández,1182
ES4862277337020380359329,ING,Ildefonso Jacinto Madrigal Cerdá,3096
ES0585554876822855590500,BancaMarch,Julia Murcia Aramburu,9471
ES1706670883898095499392,CaixaBank,Andrés Luján,3868
ES6998621792617684212284,Santander,Aura Borrell Guitart,9539
ES3356420493528113452429,Santander,María Teresa Olmedo-Calvo,2833
ES1395360619798348951665,ING,Isaac Jerez Barrena,3398
ES8791291937454586579802,IberCaja,Benita Torrens Luís,5711
ES4952428580253891042990,BBVA,Adriana Sanjuan Figueras,8500
ES2153133132489973573630,Cooperativo,Marcia Bello Bermúdez,6569
ES5954037926402807246448,ING,Xiomara Barriga Gracia,1173
ES5821887417353421150236,BancaMarch,Chus Martinez Manjón,8631
ES4044054861527791324917,CaixaBank,Alex Adán-Mendez,3708
ES4884482853863982823928,BancaMarch,Viviana Soler Sala,3446
ES8808589693761645264791,ING,Glauco Soriano,5558
ES9291461889181572846022,ING,Máxima Otero Duarte,3119
ES8977836958269448502015,Santander,Adolfo Pomares Alberola,7918
ES7169952150090443618172,CaixaBank,Emilia del Bernal,2821
ES5537981034279501789598,Cajamar,Paloma Raya Hierro,2394
ES4727966752585105685855,BBVA,Rosenda Concha Jaén Ferrándiz,6623
ES1580656971146547734072,Deutsche Bank,Ernesto Elías-Barragán,7918
ES5378138675668400094223,IberCaja,Pablo Salvador Corbacho,9801
ES0763863674093203225062,Kutxa,Rosalinda Colomer Prat,9787
ES6076743864825787785512,Cooperativo,Óscar Vega Tejero,3254
ES4435391092936233762438,Cooperativo,Nico Antúnez Vélez,2332
ES4215753654938243689553,Bankinter,Carmelita Palau,7552
ES8385661893611722184856,Bankinter,Samu Eric Vergara Quintero,9937
ES2572126364969492249662,Kutxa,Felipe Somoza Calderon,746
ES9835225775123167581559,IberCaja,Cintia del Tapia,4405
ES2386676983771857305641,Cajamar,Almudena Agullo Fabregat,7742
ES8260338351762654900265,Deutsche Bank,Nidia Chico,8376
ES1961731960434276666662,Deutsche Bank,Tecla Maldonado Linares,4342
ES0622032876573371747037,IberCaja,Zaira Marianela Sevillano Asensio,1096
ES5081466031051381687490,Cooperativo,Caridad Jove Domínguez,7666
ES7861387951478450727522,Sabadell,Diego del Becerra,9994
ES6404412287307349782193,Bankinter,Marisa Sobrino Carvajal,7727
ES0349289568433150537605,Santander,Teresa Sureda Feijoo,5590
ES9434173766977981663185,Cajamar,Yaiza Gomis Casanova,5070
ES5426011485382505310669,Kutxa,Leandro Segura Bravo,3356
ES3088547676882617929919,Cooperativo,Mohamed Duque Español,946
ES2754130763949663032191,Santander,Dionisio Salomón Pérez Sotelo,5012
ES8286112468940861979579,Bankinter,Modesta Brunilda Nebot Chaves,3990
ES9244479417025684539849,CecaBank,Magdalena Díaz Alfonso,7811
ES4299385571776213734034,BancaMarch,Toño Francisco Jose Diez Mata,8426
ES3897995244512416125279,ING,Ana Belén Cánovas Hervás,3767
ES0430384674216834779640,CecaBank,Sergio Lerma-Corominas,9994
ES2401223590480421607980,Bankinter,Jose Antonio de Villalobos,6808
ES2993315725204094843899,BBVA,Moreno Castañeda,8870
ES3882910653932912378264,CecaBank,Clarisa del Durán,5318
ES2212348312406674948557,IberCaja,Lilia Vilalta Lastra,6251
ES8936577353072568638618,BancaMarch,Luis Miguel Robles Riera,6343
ES5110057205096981682371,BancaMarch,Azahara Vergara Bravo,1405
ES9159700525275904942240,CecaBank,Genoveva Mendez,3013
ES8522338825215503171964,BBVA,Sandra Casanovas,1037
ES6255939586419973600514,CecaBank,Galo Sala Torrecilla,655
ES5049740838274512886984,Cooperativo,María Luisa Castrillo Querol,2884
ES1395850404084804723894,IberCaja,Filomena Ibáñez-Ayala,513
ES0314205810694908891836,CecaBank,Jafet Rovira Sotelo,4413
ES7233302082104933177515,Deutsche Bank,Salvador del Domínguez,2192
ES0697719700430770995576,Cooperativo,Tania Niño Guerrero,2197
ES5028891498653628608530,Cooperativo,Chus Rosalía Moreno Vicens,6978
ES2380965608285649333575,Cooperativo,Fulgencio Gomila Luján,1108
ES3823418657993286697606,Deutsche Bank,Martina Vila Sala,9770
ES0889960987691912235020,Santander,Jessica Cadenas Cisneros,5525
ES5775488329694199883980,IberCaja,Vasco Coronado Gargallo,6793
ES7239723810438954485976,BancaMarch,Eufemia Terrón Sierra,3622
ES9265533103530743833090,Cooperativo,Rosendo Macias-Vara,9621
ES5088098415330071594065,IberCaja,Lucía Alegria Reina,674
ES9388032922817660759319,BancaMarch,Tomás Rocha Baró,3143
ES4057882931958729495642,Sabadell,Moisés Arias Gonzalez,9581
ES1658044020091150991695,Sabadell,Andrés Ramis,9090
ES9431549725473454679850,CecaBank,Remigio Marqués Cañas,9653
ES3348137498530535752827,Bankinter,Begoña Vaquero Ferrando,5529
ES4702929271460767591725,Deutsche Bank,Lope Luna,423
ES6484401752170039804340,CaixaBank,Cristóbal Quintana,7254
ES5197919560461899848743,Bankinter,Olalla Casals Ariza,6089
ES9450167647113355747239,BBVA,Felipe Belda-Ródenas,1125
ES8639728245212810475754,Cajamar,Palmira Ariño,9698
ES9144811021488596598679,Bankinter,Gabino de Mercader,9854
ES7780312108306497592623,BancaMarch,Augusto Camino Albero,9644
ES1357877000063829600800,ING,Leonardo Mayoral Correa,6084
ES1318075744371794798595,Santander,Teresa López Adadia,8672
ES9667583522669180587703,Santander,Wálter Casanovas,746
ES4833866984983189139864,Deutsche Bank,Imelda Melero Escamilla,4532
ES8852055518305245920389,Kutxa,Dorita Navas,2139
ES8017477395891958943510,Deutsche Bank,Luisa Jordán Rivas,4776
ES0423315217504406520086,Deutsche Bank,Manuela Aguilar Tamarit,9821
ES5837644708520649626705,Kutxa,Melchor Abad Alsina,5077
ES6793469876333585104253,BBVA,Renata Montalbán,6148
ES8894061387530770713799,CecaBank,Luz Tur Peiró,5826
ES9250724753210516053448,Sabadell,Begoña Llamas Gimeno,4079
ES6920853297140127168472,ING,Trinidad Gil Montalbán,1887
ES7830596303386773095067,CecaBank,Valeria Fiol,4786
ES3467353090219749034244,BBVA,Gerardo del Sandoval,6395
ES5505397512630832351229,Deutsche Bank,Alejandra Almazán-Ávila,8938
ES9077731048762102429760,Kutxa,Alejo Gibert Herrero,7867
ES7967693566197520252107,IberCaja,Porfirio Pintor Cadenas,8921
ES5613575950346794296351,Cooperativo,Carmina Ropero-Rico,2314
ES1075103857125628004015,CaixaBank,Arturo de Cantón,8373
ES4455838834680319580330,IberCaja,Juana Cabañas Canals,3680
ES5544889096040069914565,Sabadell,Magdalena Blanes Torres,3793
ES9034855844594139911773,Kutxa,Álvaro de Barragán,9814
ES9435023263247353984510,BancaMarch,Rufino Losada Barrios,231
ES8915133775184126056860,CecaBank,Pelayo Leopoldo Agudo Méndez,6019
ES8033102689121644344054,IberCaja,Alonso Águila,2806
ES2335145612615178192738,Santander,Eligio de Talavera,3173
ES2153880698502115218219,BBVA,Teobaldo Sans Arregui,4049
ES2653654843560130959752,Bankinter,Lalo Téllez Falcó,4587
ES3108089084882407248911,CecaBank,José Manuel Corral,9892
ES4357452703328790724300,Sabadell,Daniela Cáceres Bermúdez,1483
ES5967541271106200705704,Deutsche Bank,Isaías Arregui Guijarro,2334
ES6979930498597176693311,CaixaBank,Bárbara Maestre Vigil,8112
ES7208736720165179514612,ING,Pepita Pelayo Mayol,440
ES7670561173583366075488,IberCaja,Leocadia Pelayo Vega,7276
ES6260552978900622763958,CaixaBank,Aitor Guillen,3440
ES0900526027138643278415,CecaBank,Juan Carlos Garmendia Aroca,9786
ES1602688147710017595955,BBVA,Jerónimo Ale Cervantes Lledó,994
ES9764277353061257921414,ING,Hernando Xavier Ferrero Carro,9441
ES8420374483868820655556,IberCaja,Jose Manuel Millán Galván,5815
ES5430747257620940405041,Cajamar,Néstor Carnero,139
ES4770337295221666612072,ING,Obdulia del Llanos,6248
ES1495202015034773158297,BancaMarch,Rufina Pastora Mur Juárez,9580
ES4317846073030884518364,ING,Blas Contreras Ledesma,1762
ES8525560563335213386719,Cooperativo,Pancho de Morera,5902
ES0384198200737846220658,Deutsche Bank,Melchor Bernabé Pedrosa Múgica,543
ES1526441790085991134164,Bankinter,Buenaventura Lucena Cruz,1789
ES8894833574221078359302,Cooperativo,Gala Sanmartín-Rodríguez,5938
ES9405836800475933519802,Sabadell,Charo Ballesteros,7114
ES7375538960944764717109,Kutxa,Paola Feliu Pinedo,5722
ES4083223895571032329974,Cooperativo,Leticia Cabo Pulido,5883
ES8787526207078180461146,CecaBank,Ciriaco Peiró Priego,2309
ES4222688496360408578958,ING,Emma Isern Oliva,6529
ES5097564751769000731441,CaixaBank,Yésica Colomer Barranco,8051
ES5678767532486012917573,BancaMarch,Octavia Belmonte Crespo,3878
ES6678407548216389489377,Cajamar,Dulce María Dolores Velázquez Puerta,4935
ES4416694715622191765007,BancaMarch,Carla del Ricart,9794
ES2669363554742451780219,Santander,Jessica del Millán,5880
ES0589722689623729433128,Sabadell,Gloria Arnau Amaya,8339
ES5619386851284872444783,Cajamar,Morena Sarmiento Adadia,5794
ES2883350447521768363041,Santander,Emiliano Ávila Sebastián,6713
ES6529066033783137698141,BancaMarch,Eloísa Torrents Ramón,4266
ES6471591461187691340519,CaixaBank,Hector del Arnal,9300
ES7551664110288871567486,BBVA,Jose Álamo-Rosa,411
ES4488993409963541134023,Cooperativo,Marisa Leal Sierra,7328
ES2022760755277714900910,Cooperativo,Amancio Máximo Jover Bastida,4141
ES6903557084135530352994,Bankinter,María del Sevillano,7572
ES0404788267562769159911,BBVA,Manu Casals Cordero,9198
ES9532336505046088886621,BBVA,Petrona Fortuny,655
ES8576880106728293877956,Kutxa,Lino Cañizares Olmedo,2742
ES2988881989289872606499,Cajamar,Cayetano Piñeiro España,5512
ES5406876307805959180415,Cooperativo,Morena Priego-Maldonado,1669
ES4564256710967013740967,BancaMarch,Abraham Luz Pavón,9193
ES0651973759511056682296,Bankinter,Jaime del Asensio,211
ES9169598281746688361011,CaixaBank,Salvador Alba-Abril,4890
ES2681671139724663005705,CecaBank,María Inmaculada Gomila Sans,769
ES0822046799194252505293,CecaBank,Manolo Oller Morales,7534
ES7891946679004014184017,IberCaja,Manolo del Carrillo,2155
ES3317731082434019468383,CaixaBank,Dani Aguilera Paz,3354
ES0725431760874117460203,Cooperativo,Eutimio Máximo Bastida Diaz,7550
ES6943880543033848120882,CaixaBank,Vicenta Flor-Franch,5569
ES4377732946576830301810,BancaMarch,Isabel Lobato Garriga,440
ES1886999066577142452866,Sabadell,Cornelio Torralba-Portero,1904
ES3192104929470538122457,Santander,Itziar Beltran,6558
ES4947869326822672542098,IberCaja,Jennifer Barragán Tirado,8567
ES8183684847614110317896,CecaBank,Chus Moya Alvarado,7978
ES6833419478228225769889,Cajamar,Mariana Maestre Bravo,6148
ES8823755460018642301224,Deutsche Bank,Leopoldo Galindo Ugarte,619
ES5310552562714580655499,ING,Fabiola Linares Elías,3435
ES7685322257979234860873,ING,Tamara Farré Goicoechea,8893
ES4610993462876926319701,Deutsche Bank,Abel de Rios,702
ES1371910378700547851372,CecaBank,Abril del Corral,1479
ES5344286819223201254436,CaixaBank,José Antonio Ochoa Morán,9351
ES1001150855562987209269,IberCaja,Ale Carballo Codina,3501
ES8739994829722423174117,Santander,Emilio del Jordá,6423
ES0933415973195262842922,Santander,Eusebio del Laguna,1771
ES8462017359586311316398,CecaBank,Sonia Tena Jurado,433
ES9092057729131496096021,ING,Hortensia Aguilera Pardo,7290
ES3034562917967739260969,IberCaja,Liliana Aroca Luque,3427
ES0552126660280112097252,Deutsche Bank,Lina Concha Royo Vazquez,5313
ES0228464921142625819593,Bankinter,Rogelio Hurtado Huguet,8357
ES0813217878238325169330,CaixaBank,Ibán Tena-Lobo,2809
ES2136389670055606691368,Sabadell,Gabriel Fuente,4761
ES8537249246419127315440,CecaBank,Lino Salvà Calderón,2592
ES4825708531880185051823,Bankinter,Amelia Romero-Flor,6203
ES9631110624494335699843,BancaMarch,Alonso Verdugo-Malo,7392
ES1627844784208248980754,Cajamar,Melania del Díez,1264
ES8663192656139550628504,IberCaja,Eduardo Calderón Gimenez,5975
ES1530385927439479505492,Santander,Ale Petrona Zabaleta Torrens,5446
ES7065165060721057285328,Deutsche Bank,Lucas Porras Sancho,8360
ES5446759850723419381276,Cajamar,Darío Jurado Revilla,1893
ES0491443706848742868613,Kutxa,Geraldo Segarra-Cabrera,1359
ES2297059757704686769195,Santander,Norberto Goicoechea Palomo,6772
ES8224329964992510190971,Bankinter,Carina del Barros,2467
ES2472307926913058970174,IberCaja,Aurelia Crespi-Álvarez,1466
ES4500278542451030606937,CaixaBank,Vera Marta Adadia García,463
ES7937523785014900927700,ING,Luna Galvez-Pombo,2652
ES4087262142574740751464,Bankinter,Abilio Samu Moraleda Arroyo,7187
ES8846005721011416832169,BancaMarch,Amarilis Pujadas Pedro,933
ES2541232542757434325513,IberCaja,María Fernanda Lloret-Menendez,3406
ES9500052989354663827996,Deutsche Bank,Ruperta Arrieta Sotelo,295
ES4160484581792303629199,Santander,Albert Torre Malo,8958
ES9137311491566504571071,Sabadell,Rosario Ariza-Teruel,5668
ES4884897745302627468481,IberCaja,Brunilda Villalba Gallego,3114
ES1923146972515706255866,Deutsche Bank,Nacio Montalbán Lobo,4413
ES8384431502006395786183,Kutxa,Violeta del Briones,9962
ES7926235616339200571685,Kutxa,Guiomar Ayllón,932
ES5168340539647194544947,BBVA,Alma Prats Rodrigo,6986
ES3352780427881159984100,BBVA,Imelda Maura Belda Paz,384
ES1604437433163874701430,Sabadell,Nacho Adadia Roselló,1358
ES4833823938595399628182,Deutsche Bank,Nélida Valenzuela Galan,9906
ES6921388929002918742734,Deutsche Bank,Roque Calzada Araujo,5423
ES7734381690296274081120,Bankinter,Zaida Cañellas Castro,5236
ES8280246151909068169080,Kutxa,Albert Barrera Laguna,348
ES9531424473997316698905,CecaBank,Fortunato Fortuny,7276
ES6041987263857556943408,BBVA,Fátima Arcos Carretero,919
ES4314863201358723478568,Santander,Juan Rivas Peña,8062
ES3032787955323779200583,BBVA,José Valeria Montaña Arroyo,8474
ES0643430525797612288850,Santander,Hermenegildo Planas Chaparro,4059
ES6749189548271136133261,CaixaBank,Bienvenida Cañellas Bustos,238
ES2711750625934041715008,Kutxa,Leonel Olivera Marti,8166
ES3476477360626485448130,Sabadell,Nazaret Valenciano Soriano,6558
ES1495423386051331962845,Cooperativo,Asunción Peñalver Bustos,7166
ES9218030507623191508361,Kutxa,Ruth Cal Lerma,6644
ES5510145953008137149224,Cajamar,Benigno Adán Rocamora Morell,8626
ES1298621498870737923555,IberCaja,Eleuterio Jerez Carnero,5815
ES3202828644739352928615,Cajamar,Rosario Tena-Ros,2184
ES5905200300030367233439,Cajamar,Mar Ferrer Ballesteros,5559
ES4903134882588339794246,Cooperativo,Pastor Quintanilla Caballero,7531
ES6083089373245770117289,Sabadell,Jafet Atienza Expósito,8642
ES8911000972356873073991,ING,Aitana Vilanova Arteaga,9164
ES0770569119596919394176,CecaBank,Octavia Cánovas-Cabello,2624
ES5911417120523452192034,Cajamar,Santos Narváez Acero,9032
ES1076101723425069020653,Cooperativo,David González Tapia,7101
ES2202347452800132661460,Deutsche Bank,Sara Bejarano Luján,9297
ES1061543504472595811854,CaixaBank,Fátima Octavia Acedo Baños,5668
ES8925412511217997389615,BancaMarch,Fernanda Roda,2968
ES5734278033302911000488,Bankinter,Brígida Sedano Pinilla,2307
ES7422707476027154739491,ING,Ricardo Mosquera Girón,5470
ES8067490520767521661023,Sabadell,Rubén Galvez Figueras,4131
ES2477284216757366489540,Sabadell,Camila del Escalona,8549
ES5029461834773462738463,CaixaBank,Artemio Téllez,4135
ES2812688483090471899793,Bankinter,Samuel Aragón Teruel,848
ES5339131757836723564379,IberCaja,Hilda Torres Blanes,5156
ES6926192774236164227576,Santander,Trinidad de Navarro,8057
ES8973498562557280769581,Cajamar,Amor del Tirado,1857
ES2214822118771561606417,BBVA,Sabas Berto Machado Quiroga,8085
ES9448491364236532266024,Deutsche Bank,Noa Galán Benitez,408
ES1660398035079539818854,Kutxa,Erasmo Cantero Soria,1883
ES3397222268198526034934,Santander,Calixto Carreras Chacón,2522
ES6066921514629575227735,Bankinter,Fabiana Lara Campos,6077
ES6322917987856357179717,Bankinter,Fausto Villalba Leal,6637
ES0867892447590273271720,Deutsche Bank,Susana Pastor Bayón,7312
ES4458541670082805057684,IberCaja,Demetrio del Navarrete,4866
ES9658506473003425172590,CaixaBank,Candelaria Merino Dávila,7800
ES7817262349127329792161,Bankinter,Jose Francisco Calvo,8860
ES9325423880656267064303,IberCaja,María Manuela Serrano-Montero,4065
ES7071673536758482970264,Kutxa,Rosalina Dominguez Alonso,4884
ES7668031591014109798257,Santander,Néstor Guardia,7537
ES6760666909740411489406,Sabadell,Fabricio Morcillo Palacio,900
ES6826729053589810275801,IberCaja,Feliciana Murillo Enríquez,2946
ES9842899759310294740663,Cooperativo,Baltasar Rocamora Niño,3539
ES1845026611685007892742,CaixaBank,Angelina Higueras Gual,854
ES8232002716929351067251,Bankinter,Domingo Yáñez Arjona,8042
ES2717080126756099348036,CecaBank,Crescencia Azahara Cabo Ros,6493
ES5897844297914880502120,ING,María Fernanda Armengol Mata,9686
ES2827451252538858639203,Sabadell,Felix Torrens Viñas,2429
ES8089214973770231253528,ING,Coral Bravo-Checa,7526
ES8977378210541773744926,Cooperativo,Rufino Campoy Torrens,4368
ES0553900109568598125557,Kutxa,Ester Osuna Macias,1603
ES7362608871252191289085,CecaBank,Azucena Nebot Ponce,8218
ES7201477395005906359007,Deutsche Bank,Alberto Patiño,7260
ES3451032160415862895445,Cooperativo,Cipriano Botella,8331
ES0682367172647205133773,BBVA,Daniel Tomé Pera,4307
ES4369490337278216542262,CaixaBank,Lorenzo Alcolea Perelló,4720
ES4601398674914843299699,Deutsche Bank,Adolfo Gil Bolaños,1607
ES5172613346961533369740,CaixaBank,Adriana Llopis Paredes,2710
ES7843201212590948928201,ING,Dionisio de Hervia,2542
ES5879841305264974552216,ING,Rafaela Roura Caparrós,2777
ES0428611080445655610207,Kutxa,Carmela del Manuel,6240
ES1702381647962596358500,BancaMarch,Oriana Amigó Elorza,2001
ES1429504611274549404528,ING,Sergio Garcés,2589
ES1335698594612034512908,BBVA,Danilo Mariano Mendez Bolaños,3328
ES5011393933096193902995,ING,Ceferino Luján Montaña,5295
ES8106916582511797633873,CecaBank,Violeta Alfaro Aranda,4231
ES5131737149370704105046,Cajamar,Loida Agustín Ojeda,3261
ES7202088857706520850907,Cajamar,Ana Sofía Amor Angulo,3483
ES7213242901264444784255,CaixaBank,Aitor Ferrer Rodrigo,4127
ES6610894269370438756191,IberCaja,Rosalina Martínez-Lucena,188
ES3221851979457998841921,BancaMarch,Dorita Salcedo Buendía,8110
ES3639976015599624181447,Cajamar,Ildefonso Vallejo Gaya,2511
ES5334061572502063786238,Santander,Mar Carrera Flor,8255
ES8699114854495743062566,IberCaja,Epifanio Cortina Ayala,9244
ES3001854975197218303245,Sabadell,Aníbal de Carrera,1879
ES7072179705536144048477,Cooperativo,Carlos Pombo Alcántara,4257
ES3237911215224642289706,IberCaja,Soraya Guerra Echevarría,2642
ES2705271196170391121681,Cajamar,Jose Francisco Prieto Chacón,8740
ES8761192381396201824586,CaixaBank,Noa Conde Vila,1257
ES1467099242331003485351,Deutsche Bank,Olimpia Herranz-Mate,9476
ES5561778075598781586700,CecaBank,Azucena Raya Sanmartín,3436
ES7487035085891380272427,BancaMarch,Griselda Carbó Chacón,8689
ES1373591130355307168174,CecaBank,Vanesa Valenzuela Mascaró,9495
ES4388652541473300627382,Cooperativo,Hortensia Capdevila,367
ES3186775821445225195088,Cooperativo,Calista Mármol Arroyo,9378
ES6728578020683175106072,Cooperativo,Clímaco de Bravo,8877
ES7432073391225050705086,Cooperativo,Isidro Ruiz Balaguer,7146
ES7902625367009434213171,BBVA,Trinidad Espada Alvarado,5522
ES1849717717840706419501,Cooperativo,Asunción Castrillo Simó,8571
ES3202681280789394821101,Cajamar,Victoria Acosta Camacho,927
ES6542975845745619580768,IberCaja,Julián del Tejera,8362
ES7125909016915047704739,Kutxa,Alex Ramírez,9993
ES6776014894358088441132,BancaMarch,Telmo Rincón,1625
ES7317409094285925523267,Cajamar,Fanny Alemán Gómez,1201
ES6618500074576971384428,Cajamar,Manu Prudencia Durán Hervia,4448
ES4260934897097354528666,BancaMarch,Edu de Daza,9696
ES8051563992836359973210,BBVA,José María Navarrete Requena,5704
ES0970494144295061239060,CaixaBank,Nadia Villanueva Pol,8822
ES5161237481994541725356,Cooperativo,Bernardo Sola Borja,4259
ES6558677125806341478210,Deutsche Bank,Charo Quesada Andrés,9181
ES5779982607246342652061,BBVA,Nando Alejandro Yáñez Andrés,6126
ES6511811889646423789231,Cajamar,Débora Fuente,1931
ES7477020031552258948784,Bankinter,Epifanio Echevarría Hidalgo,2813
ES6976226593584411871357,Sabadell,Inmaculada Nayara Campoy Planas,5182
ES3423995216651649529041,BancaMarch,Modesto Ojeda-Sosa,9362
ES7376656703289240537296,CecaBank,Marcio Español-Perales,2124
ES8779935162278321425105,CecaBank,Esmeralda Alba Marcos,6579
ES9312176177522030351212,Cooperativo,Jimena Quiroga Díez,5682
ES5120892020701493797470,Santander,Atilio de Catalá,1643
ES6656067281046279714296,Sabadell,Elisabet Exposito Cazorla,3711
ES6971510450836355965913,CaixaBank,Seve Pinto Pérez,5280
ES1538444760136222105475,CecaBank,Ovidio Calleja Pino,9260
ES5176443063372029339749,BancaMarch,Adelardo Asenjo-Zapata,6997
ES4382180355849806110635,CecaBank,Ana Sofía Sevillano,5829
ES4311719095763614754201,CecaBank,Angelita del Bilbao,3757
ES3470349160714587364782,Kutxa,María del Carpio,3603
ES2039869673003507020515,ING,Visitación Roig Bonilla,4394
ES4504847084118699200211,CaixaBank,Tiburcio Ródenas-Cifuentes,4939
ES8393814143653814629014,Deutsche Bank,Wálter Reguera Larrañaga,2322
ES5888627817961244810235,CaixaBank,Gema Costa Suárez,1579
ES3096705266231092393123,Sabadell,Pedro Telmo Azorin Plaza,532
ES6351322387520253184026,Santander,Chita Sanz Lerma,7179
ES9506639683540185095138,Bankinter,Vidal Alarcón Espada,1781
ES5380629167483833822941,Santander,Evaristo Ruiz-Núñez,8992
ES0336780008228747506903,BBVA,Telmo Carmona Bas,1211
ES5779174190893639432971,Bankinter,Marc Galvez Carvajal,8714
ES7809670081460408026685,ING,Teodora Muñoz Solana,2093
ES7843599181772494801996,Cajamar,Plácido Nieto,7846
ES7790272076233684277704,Bankinter,Adriana Borja Gómez,1072
ES8121174110398564798795,BancaMarch,Pilar Estrada Alemán,8046
ES6213333002060771202306,Kutxa,Fidel Cózar-Aguiló,2533
ES2491185938879085296449,Bankinter,Jose Francisco Rivera Ochoa,4210
ES3910501707913057126785,CaixaBank,Carmelita Amat Acosta,4900
ES8097983330699135204733,Sabadell,Octavia Jove Díez,6712
ES9106307477606172742655,IberCaja,Margarita Muñoz Fonseca,8868
ES9234970852589656798186,ING,Teobaldo del Anaya,2042
ES7206863691887105287476,Sabadell,José Manuel Almazán Páez,721
ES8191656848167072930004,Cooperativo,Armando del Rosell,5958
ES8280631201304521975013,Cooperativo,Sabina Royo Adadia,7263
ES1382170417788588650179,BBVA,Jenaro Corominas Gomis,6757
ES5724705272758430877459,Sabadell,Ángela Iñiguez Pareja,5939
