iban,bank,name,ammount
ES7875270222724244305894,Deutsche Bank,Ester Verdejo Arranz,5280
ES3193693384968625005474,BBVA,Fabio Baena-Moles,4503
ES2344028296174682598217,BBVA,Xiomara Pi Guillén,845
ES0726152614463582176323,IberCaja,Diana de Bertrán,2091
ES6906433599264191692538,IberCaja,Raquel Castellanos Sanabria,3394
ES6794901866844069985240,BancaMarch,Feliciana Rosell,1276
ES4760424621522588982222,Bankinter,Virginia Gámez,3255
ES4940715012443085478074,BancaMarch,Amalia Marco Vélez,1273
ES3126057875781047626940,Santander,Rogelio del Pellicer,5782
ES7937138997375187872532,Deutsche Bank,Jovita Borrego,7390
ES3574025676624100818410,Bankinter,Gracia Galvez Frutos,5183
ES1411654722778741101947,Deutsche Bank,Fabricio Figueroa,4691
ES8283550568425249429868,Deutsche Bank,Tecla Alemán-Valencia,8225
ES6395092357449021885652,CaixaBank,Anacleto Godoy Casares,2621
ES2153369233299287714765,BancaMarch,Gerardo Alsina Quirós,8813
ES9659657491373857834694,CecaBank,Abraham Arnau Macías,8073
ES7014400336193727141970,BBVA,Morena Rodriguez Catalá,6657
ES4550635703863255259917,BBVA,Baudelio Amaya-Agudo,5729
ES8229632802088854575039,Bankinter,Benigna Alfaro Gámez,6055
ES9576466225481492761755,Sabadell,Antonio Galvez Fábregas,2826
ES5380550275862133295744,IberCaja,Desiderio Oliver Sierra,1603
ES5550802580154127796542,ING,Jose Francisco Espada,8878
ES2707552242512292213712,ING,Nuria Valenzuela Ríos,4213
ES1488848246079424678317,Kutxa,Luisa Prado,9814
ES8149299728902883322167,BancaMarch,Cirino Manuel Carnero,6392
ES9857998499111622784292,ING,Liliana Sans Bas,4029
ES3781919252480434193684,Santander,Leonor Calzada,8600
ES0328911003622549917519,BancaMarch,Quirino León,4310
ES6851232553084357667875,Sabadell,Rosa Osorio-Marti,5352
ES3707016150774556283252,CecaBank,Benito Laguna Tamayo,5236
ES3865341433979802373328,Sabadell,Calista Yolanda Valls Bueno,4561
ES8732527249005894399861,IberCaja,María Jesús Iniesta Garay,1968
ES4499379516301987165208,BBVA,Albina Pomares-Marcos,8007
ES4470545112245891236134,CecaBank,Toni Huguet Pino,5409
ES6502301536505411822655,IberCaja,Virginia Herranz Catalá,1138
ES8510178664127537026232,CaixaBank,Aristides Amigó Amaya,477
ES5892620529120534486555,IberCaja,Pedro Taboada Gomis,6765
ES3277886265475660938358,BancaMarch,Íñigo Ponce Ricart,8830
ES8495243663641173836833,Cajamar,Paca Flor Guillén,3709
ES1379514965033312905789,Bankinter,Noelia Español Lluch,4379
ES4321935829813940563790,ING,Juan Bautista Pujol Mariscal,3395
ES8390076929289415658174,Santander,Dan Ariño,1132
ES4932699838477530113568,Deutsche Bank,Morena Camacho Jara,1457
ES9025600660469328332645,Deutsche Bank,Rosario Cortes Jiménez,7988
ES0462322624849000613522,Santander,Marta Botella Molina,6511
ES7537874015703039808581,CecaBank,Xavier Alcalde-Giménez,969
ES5156405541187662002988,Santander,Jafet Godoy Mena,8456
ES3430051955090107317493,IberCaja,Saturnino Oliva Macías,3447
ES7213064274005166377140,CecaBank,Teo de Bertrán,3456
ES5481444774549783863935,Bankinter,María Belén Escobar-Gelabert,1022
ES6874327031409546031882,Kutxa,Eugenio Reig Alvarado,3037
ES1956353828117643065063,Bankinter,Nicanor Sevillano Padilla,1813
ES7458200556157915316333,Cajamar,Julián Saldaña,5671
ES0238254056316292264348,BancaMarch,Gil del Barón,7775
ES0578244881436171472582,Cooperativo,Agustín Salvador Codina,862
ES5682816581015697172008,IberCaja,Pancho Rosselló Navarro,8431
ES7354298496073944621756,Kutxa,Hipólito Ureña Villalonga,5092
ES6794671951958745436585,BancaMarch,Chita Quintanilla Garay,7644
ES8827942190662541624053,BBVA,Paloma Sarabia Priego,8436
ES7437131167381132013133,Cooperativo,Zaida del Burgos,6286
ES2856159815281216614025,Sabadell,Mirta Botella Cañizares,8656
ES6392883489199128478698,Santander,Cesar Godoy Gómez,5673
ES5702732768127439702923,BBVA,Nélida del Doménech,6604
ES0893819337502480460282,Sabadell,Diana Diaz Aguirre,9034
ES0401953933119684370580,BancaMarch,Leyre Tello León,2816
ES8055776158550872618371,Santander,Adalberto Quesada Cruz,4989
ES6727447412343587540935,CaixaBank,Carla Prada Millán,1396
ES6260126025687530951472,BBVA,Olga Vargas Gimenez,2986
ES6975203224926179037205,Deutsche Bank,Encarnación Ordóñez Barroso,7492
ES0221889296357584648240,Sabadell,Sigfrido del Zamorano,1267
ES0314087645276406503452,Santander,Aurora Adela Atienza Barranco,1837
ES6141261771820926369240,Sabadell,Reinaldo Falcón-Arévalo,3312
ES0946176056879205920497,CecaBank,Odalis Company-Benavente,2885
ES7097512898464419150985,Deutsche Bank,Noé Bru Verdejo,7737
ES9100200160051004055589,BancaMarch,Blanca Nereida Bueno Acuña,8668
ES0471595049870303133448,Deutsche Bank,Santiago del Aguilar,3547
ES1999776096420391735485,Kutxa,Angelita del Pereira,5347
ES5449237724012099915227,BancaMarch,Florinda del Castells,3916
ES3894868077254550581362,BancaMarch,Claudia Barceló,4618
ES8131608117738792916479,Cooperativo,Ciro Martín Catalán Lledó,7832
ES8397395453191198084099,BancaMarch,Estela Baeza Zorrilla,991
ES1534777284394050548376,Kutxa,Fidel Plana Cantero,492
ES2591197255053280174283,Sabadell,Fortunato Román Lamas,7884
ES4696266323388013185472,Cajamar,Alicia Feijoo,499
ES5061855250561654000463,CecaBank,Jenaro Abascal Ledesma,5308
ES4574614840021747423875,CaixaBank,Ignacia Aller Millán,7246
ES3054001573146744643790,CecaBank,Armida Román Riera,9533
ES5718779926828260203294,Sabadell,Jose Angel Alcalde Pallarès,7259
ES8009098511052028286269,BBVA,Mónica Brunilda Lloret Lucas,5316
ES2696301120679059572047,Bankinter,África Manu Moreno Amador,9224
ES6728002774724723661654,Kutxa,Vera Pellicer Pinilla,2316
ES3972835736780752635393,BancaMarch,Hilario Sancho Colom,7125
ES0720295839242943058484,BBVA,Lourdes Mariscal,9911
ES8325857295767365544926,ING,Felipa Campoy Bertrán,1272
ES8635527526193929992726,Santander,Omar Pinto Vilaplana,634
ES7809454184264420200846,Santander,Maximiano Fiol Company,8530
ES3197157383764015308968,Santander,Maricruz Jódar León,3677
ES3431163214545899019523,Kutxa,Florinda del Madrigal,4500
ES1730016517505232901133,CaixaBank,Evelia María Ángeles Ledesma Barrera,791
ES6381062025941931950947,Cajamar,Paulina Bermudez,1620
ES3289999009500188998803,ING,Gema Quiroga Seco,9330
ES1283099539253811570035,BancaMarch,Feliciano Casares Figuerola,1935
ES7161865730486931423793,Kutxa,Etelvina Acevedo Estévez,1914
ES4040425431171448810350,Cajamar,Jordán Reig Rios,3153
ES1531423212149939683935,CecaBank,Urbano Linares Manrique,4323
ES5945962565332290748681,Santander,Loida Viñas-Llobet,4878
ES8672563240401895308617,Cooperativo,Íngrid del Cadenas,339
ES2973725794230412557162,BBVA,María Prat Jerez,5603
ES5330608414719995691456,IberCaja,Angelino Piña,8529
ES8346024761801420608630,CaixaBank,Horacio Riba Abella,4721
ES8976909117701172385320,Cajamar,Verónica Álamo Vila,4385
ES8884563780758220689926,BBVA,María Teresa Melero Jurado,6777
ES1284693165421384352296,CaixaBank,Ágata Espinosa Badía,1044
ES0553308441576986343875,BBVA,Corona Abad,4214
ES5517821884195683737142,CecaBank,Rufina Prat Arias,8989
ES2765029052248766662235,BBVA,Jose Ramón Recio Baena,5456
ES9353665658757010835900,Bankinter,Prudencia Alvarez Cabañas,4726
ES4103910843027380520397,ING,Cecilia Paz Carbó,9775
ES1277595176813292092959,CaixaBank,Jeremías Baquero,7964
ES0712384455891783901127,Deutsche Bank,Nacio Checa-Pi,5942
ES0544040635590273305768,Kutxa,José Manuel de Piñeiro,6148
ES8609458595944241600901,Cooperativo,Eleuterio Borrego Calvo,1934
ES3165224219274938313299,Kutxa,Luis Gallardo Cabanillas,5698
ES8719006182385125745377,Kutxa,Prudencio Escalona Gras,6966
ES2876444162351424627469,ING,Marco Diego-Ríos,9139
ES8616962756558924031798,BancaMarch,Prudencio Gilabert Mateu,5872
ES6144089227397900819122,Cajamar,Piedad Bárcena Duque,5371
ES5108921752321718818791,Cooperativo,Felipe del Galvez,7120
ES6114637894246595949617,IberCaja,Reina Guzmán Abascal,6660
ES6914126907088983483945,Santander,Cipriano Fortuny Haro,1841
ES0806316353228453345190,Santander,Elba Pulido Pallarès,4185
ES2385450928661878566554,BBVA,Cipriano Cardona Franch,3193
ES4329973376116094415994,Cooperativo,Victorino Corbacho-Capdevila,5190
ES5091426961842034090293,Deutsche Bank,Cosme Crespo,1215
ES9770553907042964384689,IberCaja,Heriberto Arroyo Cuervo,6677
ES7404286108955626244195,BBVA,Melchor Cabeza Cal,9354
ES0780985775667863890369,Cooperativo,Edu García,5444
ES2176969292170397647130,Deutsche Bank,Bernabé Acero-Ibarra,2603
ES7268307682813490862149,Cajamar,Socorro Costa Roda,1523
ES7427911751241579465244,IberCaja,Amador Fuentes Herrera,4646
ES7275838616491227614249,BBVA,Dionisio Carreño-Perera,8453
ES0936464778742164214030,CecaBank,Marc Sancho Benet,1961
ES8011958971910283746957,Sabadell,Palmira Manjón Aguiló,1465
ES4271152824591649814627,Cajamar,Agustín Maxi Ballester Robles,446
ES6757089625524807379923,ING,Rufino Moll-Portero,7724
ES3976724739090647196697,Bankinter,Íngrid Estrada-Ballester,6607
ES1029705998397250090454,IberCaja,América Neira Llanos,4353
ES1171560996875834082061,IberCaja,Dimas Pedraza Huguet,889
ES9740258690139679374947,IberCaja,Melchor Llano Elías,1707
ES9460731577966850709553,Kutxa,Aura Mancebo Botella,168
ES3386395683275619467267,ING,Tristán Gilberto Piñol Solsona,1505
ES5845215590296400616455,BBVA,Gaspar Colom Amo,5683
ES1026363830266200436147,CaixaBank,Julie Benito Esteve,7859
ES6159205089189790449851,Cajamar,Graciano Cifuentes Pineda,7147
ES0425438735272148086421,Sabadell,Benjamín Esteve Anguita,7419
ES7968436695869364195526,Santander,Fabiana de Mata,4006
ES7961708571055769339643,BancaMarch,Reyna Caro Leal,409
ES5678729200535275033649,Kutxa,Jose Ramón Apolinar Ayuso Frías,5935
ES5036325837378876076277,ING,Itziar Salinas Montenegro,3359
ES1960745505906525785410,Cajamar,Rocío Zapata Gonzalez,7901
ES4765509094222781684923,Cooperativo,Calisto Mariño Santiago,5865
ES4276919244878898574809,IberCaja,Sigfrido Girona-Vendrell,9699
ES8473178061831153236366,BBVA,Hector Marcos-Ferrer,4877
ES2593152812500603243283,Deutsche Bank,Macario de Ferrán,7541
ES6347577109234804217835,IberCaja,Josep Oliver,7091
ES3428191654270783344050,Sabadell,Ruben Paniagua Espada,8483
ES5969515472259066986353,Bankinter,Eutropio Montesinos Álvaro,1012
ES7310909140625881549828,CecaBank,Iris Alcaraz Reig,7505
ES3606414037674780780223,Bankinter,Teresa Moraleda Isern,3795
ES4831787521306584515302,Cooperativo,Jerónimo Llabrés Navas,9369
ES0631390677772220883372,Bankinter,Nadia de Morales,9862
ES9297992087723780642582,Santander,Celestina Jove Barranco,9008
ES0321316909664832948651,Bankinter,Alma Casals,7460
ES4146352590413321015895,BBVA,Reina Juan-Lorenzo,646
ES9898140256566220205599,Bankinter,Verónica Jordá Gaya,6289
ES8744672910232292368918,Deutsche Bank,Juan Manuel Bonet Robles,7527
ES3130836939749299490754,CecaBank,Jennifer Escudero Salom,1705
ES6627040202009588685081,IberCaja,Íngrid Zabala Reig,4787
ES5819683818529914176412,Kutxa,Florencia Barral Carbó,4622
ES9051567834247453124268,Cooperativo,Lisandro Núñez Carrera,7304
ES4465662190614870851076,Deutsche Bank,Emelina Castañeda Agustín,1971
ES5952790159973873784250,Sabadell,Juan Pablo de Roselló,6809
ES6547815619117970672293,Cajamar,Ruperto Suárez-Barrios,708
ES6836337752943193565349,ING,Emilia Corbacho Marin,5349
ES4415603035575095252056,Deutsche Bank,Amanda Barroso,9535
ES7973499412749517309262,BancaMarch,Loreto Roldan Pla,2815
ES3653959812267281930099,Cajamar,Albina Pulido Santamaria,2743
ES5313992413156182332518,Deutsche Bank,Cruz Valero,2174
ES2812164669739632174904,Cooperativo,Loreto Carbó,543
ES8641063131905386686394,CaixaBank,Zoraida Carmelita Cantero Salom,3697
ES6255008640947777327804,Kutxa,Aitana Reina-Marín,6079
ES0252404240331534396278,Sabadell,Febe Guzmán Teruel,3215
ES4731656578164252527113,CaixaBank,Leonor Ramirez Herranz,4219
ES5684732216131317257309,Cooperativo,Marcela Lladó Sanmartín,3565
ES0686562116501286441977,BancaMarch,Loida Toledo Chacón,4359
ES5512258394212258019021,Bankinter,Victor Chuy Parejo Juliá,6753
ES8328780641909958842889,CecaBank,Nicanor Miró Chico,5195
ES0762520277565637703702,Deutsche Bank,Geraldo Álamo Santana,6775
ES9886215252565092713613,ING,Maribel Cuervo-Cabello,3883
ES8494403579824591085907,BBVA,Dan Noguera Rios,7526
ES9063034073935735867858,Kutxa,Reinaldo Uriarte Cid,2502
ES7332500803379117558237,Cajamar,Isaías Recio Menendez,6054
ES7870290753092283367515,Santander,Bernabé Castillo Ugarte,1272
ES9616597475019512830489,ING,Juan José Pons Jover,5510
ES5164758438379942011209,Deutsche Bank,Paco Grande Casanovas,9190
ES8529318999577924243850,Santander,Adalberto Noriega,6307
ES4388270741156538582858,Kutxa,Casandra Ribas Antúnez,3707
ES2487157794885080235162,Kutxa,Virgilio Donato Tovar Ribes,4695
ES8668013097699427975429,BBVA,Cesar Acevedo Roura,1812
ES2396760330775916213455,Cajamar,Pascual Ciriaco Sobrino Huguet,2877
ES5932926981125796262702,Santander,Rosaura Olivé Bertrán,3472
ES7826489337791464995017,CecaBank,Esther Itziar Fortuny Redondo,9934
ES6319876932451784606345,Kutxa,Noelia Baeza-Conde,2191
ES0676829238882243069967,Cooperativo,Evita Serra Saez,453
ES7906704557011108853350,ING,José Luis Jose Ignacio Calleja Briones,5978
ES9242406653278180473371,Deutsche Bank,Sarita Uriarte Rebollo,4011
ES7478840027885920323497,Cajamar,Agustín Vilar-Julián,9229
ES7372389681548696690669,Santander,Elisa Menéndez,9421
ES4182658423789004592903,Kutxa,Marcial Diaz,106
ES5313891674409179838322,Cajamar,Claudio Juan Amador Andrés,7487
ES3145135872604321319518,Bankinter,Regina Tomas-Guardiola,5648
ES9717670453773373039723,Kutxa,Mateo Mariño Chamorro,3581
ES7086028233982589170339,Sabadell,Cleto Salamanca,4582
ES9697780844594990072335,CecaBank,Florentino Berrocal,7304
ES5212011314081727710607,Sabadell,Vicenta Collado Melero,4297
ES3376012786451072658486,CaixaBank,Heraclio Almansa-Sobrino,7323
ES7683130222662930159013,Kutxa,Nico Riera-Zamora,5414
ES5188900539323911474704,Sabadell,Jerónimo Zamora Villaverde,4216
ES0422210474280877405196,Bankinter,Ainara Bernad Barceló,8983
ES5461319718020349955157,Cooperativo,Casandra Pujol,5803
ES5647907926418353071376,BancaMarch,Sol María Pilar Tudela Simó,7752
ES8520204848819649735805,BancaMarch,Micaela Marina Lucena Lerma,6816
ES4744444110434611349709,Sabadell,Elías Arévalo-Jover,849
ES8652829389688843594769,CecaBank,Coral Campo Barrio,4100
ES7394974048996263214904,CaixaBank,Soledad Páez Blázquez,6500
ES4348950755407851021705,IberCaja,Celia Vilanova,7219
ES1801443994146277911877,Sabadell,Socorro Sedano,6614
ES3451713122122534320396,Santander,Etelvina Laguna Ordóñez,1900
ES0241311653821020541067,Sabadell,Natalia Marco Ángel,1153
ES7805271419111152315079,Santander,Noelia Madrigal Villalba,4427
ES5258072970992361041298,Santander,Pancho Español Bertrán,1481
ES1161102195278677505223,Cooperativo,Herminio de Guzman,7158
ES9772677298932864627522,IberCaja,Dan Pulido,1908
ES3947573473213302820280,Deutsche Bank,Paca Adriana Checa Agullo,5661
ES6304359136975204763940,BancaMarch,Bautista Alemán-Madrid,8472
ES7728981147249728418016,BancaMarch,Palmira Santiago Bayo,195
ES1508369424613329531551,Cajamar,Domingo Ávila Ariño,9004
ES6339356426219777332997,Bankinter,Juan Francisco Santos Alvarez,6844
ES0250104403705769302138,Kutxa,Anna Macias,4481
ES1673162188985946578375,Bankinter,Bernarda Vallejo Ruiz,6075
ES3954867123360333539702,Kutxa,Paz Chaparro Agustí,7006
ES8976650052485200670265,ING,Emiliana Raya Corominas,355
ES1031253310326439585326,BancaMarch,Yésica Mateu Calvo,7382
ES6096243095083537938352,BancaMarch,Porfirio Quirós Real,9297
ES2205818159985962204968,Sabadell,Domitila Eugenia Valencia Bayo,1293
ES9662745395220327148425,Kutxa,Yago Briones Noguera,1340
ES2910291946991482561873,Bankinter,Benigno del Torrent,8545
ES9549424181758664472304,Bankinter,Baldomero Carrasco Donaire,7361
ES3218233151774231024952,Deutsche Bank,Anastasio Valverde Elías,9429
ES3883018653525159305432,CaixaBank,María Teresa del Llamas,277
ES9644463680906572692380,Cooperativo,Aníbal Aparicio Tirado,8966
ES6898460838627178328442,Cajamar,Valentín Giralt Ramis,9114
ES6645394138538712894825,CaixaBank,Dan Barranco Gisbert,1644
ES6381042998546853782642,Bankinter,Jorge del Soriano,851
ES9533680006119320297593,ING,María Manuela Ramos Heredia,758
ES8068896671979822374854,BBVA,María Teresa Santamaría Montoya,8657
ES0223260241591491460660,Deutsche Bank,Aristides Montoya Vigil,1961
ES2084579328797987855313,Santander,María Belén Garriga Company,7705
ES2019179081647300279553,IberCaja,Ofelia Morante Ballester,7705
ES2767833872408887487318,CaixaBank,Carolina Barrera Velasco,3546
ES3103640537906242430590,Deutsche Bank,Jesusa Bienvenida Verdú Terrón,3663
ES7274445463727993917390,ING,Simón Bermejo Ruano,1140
ES0658683672897973964218,IberCaja,Cornelio Batalla-Padilla,346
ES3166586521705195154822,CecaBank,Haydée del Lucas,2645
ES8881866572105264282724,CecaBank,Santos Rodriguez Castellanos,109
ES1111564635971147750474,ING,Fito Elorza Teruel,7452
ES7738711622213091528903,ING,Rosa Bernad Vilaplana,1884
ES1512776735287887807046,BancaMarch,Vinicio Millán Armas,971
ES9783435868196092050976,Bankinter,Ana Sofía Romero Lobo,120
ES1550115523679631180515,ING,Jesusa Oller Landa,5875
ES3540007829014671205133,Cooperativo,Berto Soler Valverde,9326
ES1792922435924895447237,Cajamar,Lola Matas Sancho,449
ES5720449942194876868789,Sabadell,Josefa Cañete Peñalver,2852
ES7316475712370331994812,CaixaBank,Cesar Jordá Cerro,317
ES3203560423000371835987,CaixaBank,Iker Reig Garzón,8650
ES2684384885720941199014,BancaMarch,Teófila Bonet-Parra,5862
ES3919707992583833447655,Sabadell,Nélida Jordá Llabrés,3252
ES3325723635815888315015,Deutsche Bank,Domingo Montes Calvo,6258
ES8594765429687907274209,Bankinter,Eloísa Galán-Franch,3558
ES0349050884055713761265,CaixaBank,Rosa María Maricela Campoy Carro,4672
ES0511913912950937206002,CecaBank,Vito Polo Peñas,1227
ES6243303979919485620987,ING,Juana Girona Cid,4586
ES3205122934710233291090,BBVA,Blanca Salvador Lluch,7514
ES0883335192089604262082,CaixaBank,Saturnina Garay-Boada,3267
ES8106683562861475156861,BancaMarch,Omar Galiano,5280
ES1239749390465652097992,Kutxa,José Ángel Carbonell,8682
ES3272302989528071968495,Cajamar,Gervasio Calvo Antón,9276
ES3173130481772328299472,ING,Ana Belén Isabel Uriarte Mora,5966
ES1488502769471322731562,ING,Rufino Bou Ángel,581
ES5218815803748035476669,BBVA,Pastor Ayuso Miranda,4404
ES2002143860702534669817,Santander,Anselma Bolaños Cobo,2167
ES2460056417288640014035,ING,Lorena Débora Mur Carbó,1075
ES2372785213575044125045,Bankinter,Violeta Manjón Rosell,9736
ES3035074159682294800285,BBVA,Sandalio Cordero Planas,4853
ES6150997256881899974219,BancaMarch,Odalis Tejada Torres,1872
ES2808027899345085063066,Cooperativo,Vidal Cabo Salgado,2181
ES5403058783854974779926,IberCaja,Blanca Rivero Madrigal,562
ES6635458731800230280441,Santander,Conrado Maza-Recio,2375
ES7756513949632295793726,ING,Fausto Casado Iglesias,5051
ES4019174482040480057090,ING,Ibán Acevedo-Barreda,8824
ES4816406344653666053902,Santander,Prudencio Vicens Solana,2817
ES1060468416055568761487,CaixaBank,Emiliano Sanjuan Llobet,7044
ES6330294055684132909934,Kutxa,Cruz de Carreño,7855
ES3130567274996227394534,Santander,Tatiana Borja Burgos,5678
ES9262481881140080888001,BBVA,Luciana Somoza-Vizcaíno,5179
ES9730952124349413227352,Santander,Eustaquio Juan Manuel Mascaró Sans,7393
ES5399519111976437439489,Bankinter,Blas Sánchez Pozuelo,2246
ES8013901015076461241313,BBVA,Trinidad Bayón Cáceres,4205
ES1473009485997736067428,Sabadell,Ramiro Arranz Zamorano,4575
ES8907588497887639812718,Kutxa,Abigaíl Roldan-Olivera,9244
ES3534340731739423027763,BancaMarch,Cleto Mendizábal Adán,5351
ES6771094145923362003686,BBVA,Noé Ariño Lumbreras,371
ES7216881855615553084608,Kutxa,Soraya Esparza Peñas,540
ES9121360004640678522533,Kutxa,Casandra Batalla Mosquera,5540
ES4971879550382238225966,BancaMarch,Herminio Vigil-Comas,5606
ES7042973675056013832465,Santander,Héctor de Serrano,3368
ES0907087512567073184667,ING,Corona Moya-Marti,400
ES4297085101086823753661,BBVA,Roque Pons Gonzalez,2813
ES7790294710951200226395,BancaMarch,Purificación Consuelo Rosado Mercader,8916
ES8339353978049796639075,CecaBank,Ceferino Martínez Martí,1657
ES8775811121896474198040,Bankinter,Albina Barrios García,1463
ES2153630499563232873513,Deutsche Bank,Luís Aguado Pacheco,1152
ES7667920149726589297073,IberCaja,Crescencia Lara Raya Torrens,8293
ES7998248388617773751862,Cooperativo,Lorenza Cepeda Lasa,5101
ES4721575240873793743508,Bankinter,Blas del Cañellas,9749
ES6524949675173718201221,Cooperativo,Agustina Alcalde,1046
ES1710711221854277314637,Bankinter,Celestina Cañas Pedrero,4016
ES3483214913773158117654,Sabadell,Apolonia Alvarez,8221
ES5694628490514212457596,ING,Eugenia Cal Espejo,395
ES9122467077463432663991,CecaBank,Ibán Chaves Valenzuela,1973
ES6836578499712436790674,Sabadell,Azahar Catalán-Sala,9923
ES4645976009118292039220,BBVA,Alberto Franco Maestre,4426
ES7973090331541710643008,CaixaBank,Jerónimo Olivares-Barceló,8193
ES0551774107194596164742,Deutsche Bank,Onofre Coronado Barco,3622
ES6877291175018506568283,Deutsche Bank,Flor Lorenzo Díez,5047
ES3473682557052410433888,Cooperativo,Moreno de Montes,6130
ES5229651922600695638156,Deutsche Bank,Isa de Cid,6102
ES2522070546607045790180,Bankinter,Juan Francisco Echeverría Robledo,9282
ES5545453104229138512187,Cajamar,Perlita Avilés,4097
ES0691324506435344575234,Sabadell,Gracia de Palomo,7081
ES5450750286448182355240,IberCaja,Teodosio Dueñas Sans,3005
ES8103998775906451143837,Santander,Dionisio Bou Polo,1057
ES7257545423502476304311,Bankinter,Cipriano Gras Fajardo,4052
ES0935623537169887878866,Cooperativo,Eutropio Izaguirre Figueras,7830
ES9248357871007610972936,Cajamar,Lorena Ramirez Pla,7009
ES5910279985158820188985,ING,Leonor Cáceres Jordá,4093
ES9275812201094933341476,Cooperativo,Florentina Amores-Arcos,4863
ES0609567927421572949648,Santander,Lucía Aliaga,1382
ES8161003557751475050853,CecaBank,Custodio Gallego Cabello,3844
ES0624459934727798274583,Kutxa,Anacleto Menéndez Adán,6242
ES7903586676008504219162,Kutxa,Palmira Lastra Páez,5452
ES7591736350735433073894,Sabadell,Ale Sans Tamayo,3191
ES5277262288013710206002,IberCaja,Danilo Jeremías Feliu Velázquez,9665
ES1667780174110588587141,Cooperativo,Adelina Olmo,700
ES8361672873974900251053,Sabadell,Julie Paca Gaya Leal,3500
ES3466313490149890785177,BancaMarch,Encarnita de Garcia,2580
ES6843641204415784290411,IberCaja,Amarilis de Carbó,1408
ES2251288836748425305872,BancaMarch,Leonardo Cisneros-Ortuño,4428
ES2053734727703933544510,BancaMarch,Juan Luis Jordán Barón Quintero,8549
ES7791922502340471333647,CecaBank,Luz Lastra Gelabert,9147
ES0206509164778093062088,Cooperativo,Rico Bellido Gelabert,7932
ES9371501899083635490931,Kutxa,Carina Parejo Enríquez,8158
ES4636633511598511304555,Cajamar,Cayetano Pulido Hierro,3202
ES4124021055111366851729,BancaMarch,Gervasio Montalbán Barbero,3236
ES6806375692720634041572,BBVA,Lina Segovia,4717
ES0868018479421159501903,ING,María Luisa de Anguita,5174
ES5842658751137914399845,Deutsche Bank,Selena Padilla-Tamayo,1741
ES5298320875127302117039,Cooperativo,Noé Amat Iriarte,7333
ES4326509014421418631966,CecaBank,Cintia Cardona Merino,4922
ES6171158585959186976401,IberCaja,Raúl Mora Marcos,4555
ES6079085038598708796069,CaixaBank,Xavier Aragonés Aragón,5134
ES3917813363412525838619,Cajamar,Adelina Piñeiro Figueras,8296
ES7389041093011067363706,IberCaja,Marita Higueras Verdú,7507
ES1486928751127657271764,CaixaBank,Ángel Morán-Godoy,952
ES3756143830238878626812,ING,Felicia Cerro Adán,2371
ES0645887161039645566201,Cooperativo,Rafa Sanmartín Baeza,8877
ES9517487103735675475635,ING,Martirio Fajardo Valenciano,104
ES6492583533709584524154,Cooperativo,Venceslás del Checa,2745
ES8439631969457682916224,BancaMarch,Wilfredo Corbacho Osorio,6518
ES2064494439507330795958,Santander,Verónica Vendrell Arranz,7971
ES2516363817069482871255,Sabadell,Rico Manuel,9914
ES4112671768215200017305,BancaMarch,Obdulia Busquets Peiró,2870
ES9629952418392719703943,Cajamar,Asdrubal Falcón Hervás,9619
ES4627199254670660923159,CecaBank,Emilio Malo Alegria,4732
ES8157988003393708033287,IberCaja,Jenny Teresa Almeida Trujillo,7680
ES3916337968106622758026,Cooperativo,María Manuela Benet Criado,1589
ES6118302839328592508188,Sabadell,Raquel Miró-Barrena,3399
ES4901619859479476112119,Santander,Federico de Izaguirre,6139
ES3448503925220607583808,Sabadell,Raimundo Palomino-Soriano,7714
ES5578744707248883621202,BBVA,Lope Villalonga Ródenas,3575
ES2373461398315787657900,BBVA,Clarisa Teruel-Alcaraz,9128
ES3824005553265642289951,BancaMarch,Andrés Cordero Palomino,1457
ES4753916485769772016925,CecaBank,Macarena Torrecilla Palacio,2410
ES3958510295065234315074,CecaBank,María Ángeles de Zamorano,7188
ES5581216749448102642332,Sabadell,Rafael Erasmo Serra Adán,4364
ES0860459032972811371879,ING,Fabricio del Montero,6952
ES5464305857468846149351,Santander,Marcelo Rubén Galvez Peñalver,1772
ES7336458287486059251856,Sabadell,Dolores Mate Huertas,3774
ES9451993030606170680466,CaixaBank,Paco Fabregat,3507
ES9809982811807918723404,Kutxa,José Antonio Frutos Valbuena,3626
ES7545903994732974395084,Santander,Luisina del Gibert,3221
ES6587859469979948662708,Santander,Rogelio Cañellas Serrano,7622
ES5296366029470823350550,Bankinter,Osvaldo Franco Caparrós,2832
ES2097688390326622852620,IberCaja,Clementina Cal Téllez,1468
ES8065577226560679506172,Kutxa,Manola Torre,400
ES2537132161885193981492,Cajamar,José Mari Pont Prieto,2126
ES7167531646027539729318,Deutsche Bank,Guillermo Arnaiz Mesa,4259
ES4924824936337474300244,Cooperativo,Salud Mendez Villaverde,5763
ES3366319448905368150832,CecaBank,Felisa Mármol,2325
ES0786863649750165372315,Bankinter,Gaspar Jáuregui Alcántara,8776
ES3621177643867300508892,IberCaja,Evaristo Pozuelo Gimenez,8830
ES7659630003055127620852,Cajamar,Anastasio Nogués Escudero,9593
ES9740998588295023528129,BancaMarch,Ovidio Galvez,4538
ES0727286107662740572619,CaixaBank,Eugenio Larrea,6171
ES6938203399567768699388,BancaMarch,Cristian Rivas Mateu,3735
ES0426745854913529128770,Deutsche Bank,Glauco Tudela Cabañas,7923
